"id","name","est_diameter_min","est_diameter_max","relative_velocity","miss_distance","orbiting_body","sentry_object","absolute_magnitude","hazardous"
2139359,"139359 (2001 ME1)",1.332155667,2.978790628,96606.7083858863,14551795.8051283,"Earth","False",16.5,"True"
3733265,"(2015 VD2)",0.0319561887,0.0714562102,85402.30367264,15574567.0463368,"Earth","False",24.6,"False"
3735995,"(2015 XN55)",0.0096506147,0.0215794305,52280.9904118604,42106083.2680816,"Earth","False",27.2,"False"
2480820,"480820 (1998 VF32)",0.1805323255,0.4036825521,51614.9136494582,60808964.3627891,"Earth","False",20.84,"True"
3520666,"(2010 JV34)",0.1797028549,0.4018277992,78802.1899263263,37053921.1637877,"Earth","False",20.85,"True"
3645200,"(2013 OD4)",0.1677084622,0.3750075218,144210.865820771,74111489.9873994,"Earth","False",21,"True"
3675020,"(2014 OZ111)",0.0699125232,0.1563291544,28707.8005901271,17055687.3268535,"Earth","False",22.9,"False"
3775157,"(2017 KS34)",0.022108281,0.0494356193,14084.2916781798,15818380.5029592,"Earth","False",25.4,"False"
2143649,"143649 (2003 QQ47)",0.8801465209,1.9680674509,106275.207772324,30284399.2829954,"Earth","False",17.4,"True"
3157022,"(2003 MS2)",0.152249185,0.3404395273,64412.6042289431,55520827.6704217,"Earth","False",21.21,"True"
3647569,"(2013 RY29)",0.0152951935,0.0342010925,36852.6824404621,1640242.97210068,"Earth","False",26.2,"False"
54269648,"(2022 GY2)",0.1209358264,0.2704207287,110734.309286508,2271962.06005651,"Earth","False",21.71,"True"
3413164,"(2008 LC2)",0.046190746,0.1032856481,70477.4014459711,3381767.29254023,"Earth","False",23.8,"False"
2230549,"230549 (2003 BH)",0.2111324448,0.4721064988,32425.8318511786,9652302.02223677,"Earth","False",20.5,"True"
3397570,"(2007 XQ3)",0.1072889455,0.2399053753,16579.5863111892,29506020.1280106,"Earth","False",21.97,"False"
3989302,"(2020 BQ13)",0.2821986791,0.6310154296,79754.70813503,44892257.9370912,"Earth","False",19.87,"False"
3781976,"(2017 SX19)",0.0105816886,0.023661375,17851.8657115033,6847539.23444794,"Earth","False",27,"False"
54105099,"(2021 AA4)",0.0267026877,0.0597090249,18690.5209665961,59427589.4494409,"Earth","False",24.99,"False"
2363790,"363790 (2005 JE46)",0.7154099509,1.599705282,46656.475608101,5378126.27380041,"Earth","False",17.85,"True"
54158255,"(2021 LE5)",0.0327005439,0.0731206391,43019.1201529692,28207706.185706,"Earth","False",24.55,"False"
2612989,"612989 (2005 LW39)",0.2658,0.5943468684,98884.593097695,13117502.6498789,"Earth","False",20,"True"
54017059,"(2020 KG)",0.0421264611,0.0941976306,12270.1364238789,31752636.4343043,"Earth","False",24,"False"
3584588,"(2011 UC276)",0.0139493823,0.0311917671,24342.2666221109,7676469.42455844,"Earth","False",26.4,"False"
3707694,"(2015 BL311)",0.1677084622,0.3750075218,156114.533093636,68683828.4629703,"Earth","False",21,"True"
54219296,"(2021 VK11)",0.1243240006,0.2779969165,38528.2638927486,33262382.1475672,"Earth","False",21.65,"True"
3639437,"(2013 KL6)",0.0384197891,0.0859092601,72928.383404661,53829278.3136301,"Earth","False",24.2,"False"
3669248,"(2014 HE124)",0.1058168859,0.2366137501,117581.659132534,12956018.2716811,"Earth","False",22,"True"
54186657,"(2021 PA24)",0.3806755436,0.8512163929,71637.4989809003,38899142.6436894,"Earth","False",19.22,"True"
3661500,"(2014 CM13)",0.1058168859,0.2366137501,83327.0547104788,20933285.9585425,"Earth","False",22,"False"
3132520,"(2002 PE43)",0.040230458,0.0899580388,29121.4123639204,3452362.76674983,"Earth","False",24.1,"False"
54196854,"(2021 RM16)",0.0373727432,0.0835679943,58196.5721018924,29416824.3577552,"Earth","False",24.26,"False"
2537395,"537395 (2015 LG2)",0.2140695897,0.4786741544,44505.6458281326,73803145.8140564,"Earth","False",20.47,"True"
3638380,"(2013 JL22)",0.1460679643,0.3266178974,74469.3503792216,12490406.9738542,"Earth","False",21.3,"True"
2523732,"523732 (2014 PG51)",0.1943367684,0.4345502246,82349.852409482,45342360.7977299,"Earth","False",20.68,"True"
54111250,"(2021 CN3)",0.0150853356,0.0337318359,31302.4133361127,29700912.9867728,"Earth","False",26.23,"False"
2612098,"612098 (1999 RM45)",0.2968622513,0.6638041738,124540.398747374,70009823.6361048,"Earth","False",19.76,"True"
54220857,"(2021 VN22)",0.1332155667,0.2978790628,65966.5373363035,45879923.8988547,"Earth","False",21.5,"True"
2199003,"199003 (2005 WJ56)",0.620233153,1.3868834919,69561.2708249321,62937916.1997696,"Earth","False",18.16,"True"
3732123,"(2015 UR51)",0.2210828104,0.4943561926,63723.2036902711,61946394.0836307,"Earth","False",20.4,"True"
3753568,"(2016 KF)",0.2315021222,0.5176544822,65376.4380686528,46747707.4981638,"Earth","False",20.3,"False"
3283184,"(2005 LA37)",0.2210828104,0.4943561926,64692.1491366254,63460244.5978887,"Earth","False",20.4,"False"
54249066,"(2022 EE2)",0.0459785188,0.1028110936,70571.328062612,13812691.7158984,"Earth","False",23.81,"False"
3167340,"(2003 WG)",0.4023045798,0.8995803882,112008.725587057,17805311.4524573,"Earth","False",19.1,"True"
2349063,"349063 (2006 XA)",0.8405334021,1.8794898244,78115.2450194308,71297573.1713072,"Earth","False",17.5,"False"
3293832,"(2005 TF49)",0.3931470096,0.8791034386,60537.2629858945,54529842.1768023,"Earth","False",19.15,"True"
3801941,"(2018 EQ4)",0.3051792326,0.6824015094,42726.5045633045,18564503.4838316,"Earth","False",19.7,"False"
3397856,"(2007 XK11)",0.3503926411,0.7835017643,48260.4126603289,34165580.9332688,"Earth","False",19.4,"True"
54146682,"(2021 KX)",0.0310852938,0.0695088301,39994.5015266908,33238725.9072688,"Earth","False",24.66,"False"
54054656,"(2020 SF5)",0.0175612318,0.0392681082,26782.945196577,5505051.98821043,"Earth","False",25.9,"False"
3313976,"(2006 BX39)",0.1394938229,0.3119176705,71895.0478061106,3162958.22230111,"Earth","False",21.4,"True"
54121874,"(2021 CB7)",0.1864468183,0.41690776,103544.238368204,68313610.0570832,"Earth","False",20.77,"False"
2481817,"481817 (2008 UL90)",0.5041444339,1.1273012246,60788.120076041,40569330.5765486,"Earth","False",18.61,"True"
54191337,"(2021 QX3)",0.0407901194,0.0912094798,32008.0139304092,18014063.3570921,"Earth","False",24.07,"False"
3654057,"(2013 WR67)",0.1058168859,0.2366137501,74163.1193210801,10124668.8606771,"Earth","False",22,"True"
3893455,"(2019 WF2)",0.0183888672,0.0411187571,50504.982419948,4746658.46538681,"Earth","False",25.8,"False"
2467351,"467351 (2003 KO2)",0.2251930467,0.5035469604,50150.6189589766,13193569.9055404,"Earth","False",20.36,"True"
3297371,"(2005 UW6)",0.1160259082,0.2594418179,86643.5660455975,6850419.90599244,"Earth","False",21.8,"True"
54147129,"(2021 KE1)",0.0124324001,0.0277996916,22788.0726742392,5797033.90948201,"Earth","False",26.65,"False"
3760627,"(2016 TB19)",0.0040230458,0.0089958039,94534.4164284652,67080122.0030566,"Earth","False",29.1,"False"
3250244,"(2004 QC17)",0.4836764882,1.0815335068,17991.8426250638,41679356.6154885,"Earth","False",18.7,"False"
3550131,"(2010 VG)",0.04411182,0.0986370281,27534.3797428016,29481614.297665,"Earth","False",23.9,"False"
3384401,"(2007 RP17)",0.0384197891,0.0859092601,26821.4554129373,14730991.9129035,"Earth","False",24.2,"False"
3772839,"(2017 FK91)",0.1756123185,0.3926810818,92363.7524943373,46098796.2938722,"Earth","False",20.9,"False"
3092289,"(2001 CA21)",0.4672560966,1.0448163949,112633.493378944,25707918.7768257,"Earth","False",18.775,"True"
3552292,"(2010 RF181)",0.1925550782,0.4305662442,28318.6850687121,1651636.94427136,"Earth","False",20.7,"True"
2242450,"242450 (2004 QY2)",2.9549829311,6.6075427063,125443.514281873,72072342.0808952,"Earth","False",14.77,"True"
3835976,"(2018 VN1)",0.0152951935,0.0342010925,18641.161989014,3331657.2270559,"Earth","False",26.2,"False"
54017581,"(2020 MU1)",0.0291443905,0.0651688382,40300.2333693162,53751606.3664965,"Earth","False",24.8,"False"
2280244,"280244 (2002 WP11)",0.6435095206,1.4389310323,30128.882830327,60311826.7200797,"Earth","False",18.08,"False"
3841531,"(2019 HN)",0.2210828104,0.4943561926,114009.294644398,44923383.0006472,"Earth","False",20.4,"True"
2494710,"494710 (2005 MO13)",0.1838886721,0.411187571,29186.5150858898,25037076.2106367,"Earth","False",20.8,"True"
54157352,"(2021 LT2)",0.0149470324,0.0334225806,36597.5501245117,3686816.34839972,"Earth","False",26.25,"False"
54212927,"(2021 UM2)",0.0300992017,0.067303861,59934.4564409201,14150238.2910527,"Earth","False",24.73,"False"
3778661,"(2017 OR19)",0.046190746,0.1032856481,46005.5908666915,27465741.5757648,"Earth","False",23.8,"False"
54244180,"(2022 BU6)",0.0171614894,0.0383742569,67421.6623691291,40485393.575338,"Earth","False",25.95,"False"
2342866,"342866 (2008 YU32)",0.2538370294,0.5675968529,116258.207845941,68560541.1183566,"Earth","False",20.1,"True"
3991701,"(2020 DY1)",0.1108038821,0.2477650126,53254.188231521,19252983.4144969,"Earth","False",21.9,"True"
3838138,"(2019 CC2)",0.0146067964,0.0326617897,32059.350039686,24809262.0666933,"Earth","False",26.3,"False"
54216188,"(2021 UW11)",0.0229379698,0.0512908597,21392.0705148148,21248099.2972965,"Earth","False",25.32,"False"
3715465,"(2015 GJ)",0.7023522477,1.57050737,98519.5868355857,49441152.1322794,"Earth","False",17.89,"False"
3764848,"(2016 WF9)",0.2561857545,0.5728487619,73258.1442789696,50974948.8147806,"Earth","False",20.08,"True"
3513382,"(2010 FF10)",0.1165614595,0.2606393469,52083.4337356856,12180290.2003897,"Earth","False",21.79,"True"
3767249,"(2017 BR31)",0.1394938229,0.3119176705,56802.0725833313,37660528.8879234,"Earth","False",21.4,"True"
3843350,"(2019 OW)",0.058150704,0.130028927,29340.6682492403,15863357.0277758,"Earth","False",23.3,"False"
3760584,"(2016 TK18)",0.0088014652,0.0196806745,40073.9893419182,2119233.42079293,"Earth","False",27.4,"False"
3655869,"(2014 AW32)",0.008405334,0.0187948982,75797.7128600234,54271662.5824074,"Earth","False",27.5,"False"
3837719,"(2019 AP6)",0.1529519353,0.3420109247,40888.5114345034,18757600.6146417,"Earth","False",21.2,"True"
3681972,"(2014 PW59)",0.1756123185,0.3926810818,110894.354997298,61689767.4497645,"Earth","False",20.9,"True"
3410213,"(2008 JL3)",0.0231502122,0.0517654482,30187.0257842203,1968003.5876291,"Earth","False",25.3,"False"
54245557,"(2022 CQ1)",0.1952337862,0.4365560173,56814.5406821702,49439819.6341318,"Earth","False",20.67,"True"
3837902,"(2019 AG13)",0.1108038821,0.2477650126,93561.4380734935,54876107.4055789,"Earth","False",21.9,"True"
3345301,"(2006 SQ131)",0.0802703167,0.1794898848,24793.965091788,31615706.0930618,"Earth","False",22.6,"False"
3720000,"(2015 KT120)",0.0253837029,0.0567596853,72265.1730475414,72301203.7390439,"Earth","False",25.1,"False"
3117434,"(2002 EU11)",0.1108038821,0.2477650126,71134.2689588438,10174661.177678,"Earth","False",21.9,"True"
3892684,"(2019 VZ2)",0.0175612318,0.0392681082,31421.9070892817,5361934.3837833,"Earth","False",25.9,"False"
3596677,"(2012 BC77)",0.0253837029,0.0567596853,59153.6635695454,4924028.35716403,"Earth","False",25.1,"False"
3313731,"(2006 BY7)",0.0175612318,0.0392681082,20412.8831169505,6379757.19672841,"Earth","False",25.9,"False"
54212684,"(2021 UQ1)",0.160160338,0.358129403,44049.1925294827,23952956.5285177,"Earth","False",21.1,"True"
2490354,"490354 (2009 FF19)",0.1394938229,0.3119176705,25613.513379586,57172162.2175587,"Earth","False",21.4,"True"
3273446,"(2005 EA)",0.1724070324,0.3855138443,45433.9413874001,68201860.1639572,"Earth","False",20.94,"True"
2529366,"529366 (2009 WM1)",0.2210828104,0.4943561926,47482.8406107127,57341413.148695,"Earth","False",20.4,"True"
2422699,"422699 (2000 PD3)",0.620233153,1.3868834919,56087.846024306,16402940.9418079,"Earth","False",18.16,"True"
2429382,"429382 (2010 NW117)",0.5682703234,1.2706910727,56713.2336893898,63449863.537936,"Earth","False",18.35,"False"
3315647,"(2006 CF)",0.2315021222,0.5176544822,53293.5718684607,39630244.3538985,"Earth","False",20.3,"True"
2351331,"351331 (2004 XH29)",0.4350658314,0.9728367737,42238.3030656311,65139086.3187338,"Earth","False",18.93,"False"
3989085,"(2020 BC5)",0.0231502122,0.0517654482,21012.9442877293,15681159.1938596,"Earth","False",25.3,"False"
54245819,"(2022 CQ3)",0.1382149359,0.3090579921,60063.0938421001,47976957.9232464,"Earth","False",21.42,"True"
2382758,"382758 (2003 GY)",0.2424124811,0.5420507863,23834.8047157998,6352640.27898371,"Earth","False",20.2,"True"
3841760,"(2019 JX2)",0.0319561887,0.0714562102,25090.9737667665,5274543.75118604,"Earth","False",24.6,"False"
54203032,"(2021 TK3)",0.2597496533,0.580817882,28046.8579411687,51317375.3023738,"Earth","False",20.05,"False"
3789628,"(2017 WR13)",0.3195618867,0.7145621017,79405.8718709714,60905329.5361654,"Earth","False",19.6,"False"
3076737,"(2001 FF90)",0.9430939886,2.1088222676,100066.730721298,70332366.0984102,"Earth","False",17.25,"False"
3776278,"(2017 MU8)",0.1332155667,0.2978790628,80224.4268906624,67600470.7875218,"Earth","False",21.5,"True"
3735653,"(2015 XD1)",0.2538370294,0.5675968529,52853.4519205334,23808321.1340211,"Earth","False",20.1,"False"
3790057,"(2017 WL28)",0.0080270317,0.0179489885,71711.5969938481,53874489.677183,"Earth","False",27.6,"False"
54049356,"(2020 OP3)",0.1646474378,0.3681628631,53240.2032732332,69524876.2451085,"Earth","False",21.04,"True"
3749026,"(2016 GF2)",0.0121494041,0.0271668934,46899.7148328437,1772770.8873856,"Earth","False",26.7,"False"
2199801,"199801 (2007 AE12)",0.3754524794,0.8395372662,84879.749537419,38958651.718949,"Earth","False",19.25,"True"
2348306,"348306 (2005 AY28)",0.1301832102,0.2910985075,83711.7274091803,27582653.8520278,"Earth","False",21.55,"True"
3082930,"(2001 SY269)",0.1332155667,0.2978790628,63626.7118422676,6478522.6380092,"Earth","False",21.5,"True"
3370278,"(2007 EK)",0.0036690614,0.0082042706,27890.0883008869,58212070.2687704,"Earth","False",29.3,"False"
2417871,"417871 (2007 MB24)",0.6033300776,1.3490870665,88695.0993052343,72902116.1525904,"Earth","False",18.22,"True"
54054533,"(2020 SP2)",0.0384197891,0.0859092601,28640.3398108299,16772986.8912705,"Earth","False",24.2,"False"
3702322,"(2014 YG)",0.1010543415,0.2259643771,48899.3818614948,10041585.3901137,"Earth","False",22.1,"False"
3740915,"(2016 BP14)",0.1638909515,0.3664713084,92159.8265121581,25594460.6106625,"Earth","False",21.05,"True"
54248965,"(2022 EH1)",0.0052790403,0.0118042929,52760.201794182,627969.342545346,"Earth","False",28.51,"False"
2202683,"202683 (2006 US216)",0.2914439045,0.6516883822,100051.190776753,68962661.7038551,"Earth","False",19.8,"True"
2162510,"162510 (2000 QW69)",0.8366715019,1.8708543531,84554.8012283245,27904268.0595499,"Earth","False",17.51,"True"
3141522,"(2002 UK11)",0.1113153296,0.2489086439,57466.8643968529,10161740.7836408,"Earth","False",21.89,"True"
3819743,"(2018 JJ)",0.0384197891,0.0859092601,45633.9829177865,5012151.95948514,"Earth","False",24.2,"False"
2425755,"425755 (2011 CP4)",0.1529519353,0.3420109247,138119.617915308,42449777.7921003,"Earth","False",21.2,"True"
2457662,"457662 (2009 DZ)",0.1058168859,0.2366137501,39314.8167347455,22607615.0745989,"Earth","False",22,"True"
3762883,"(2016 UH101)",0.0766575574,0.1714115092,70211.1795816542,56745152.6454738,"Earth","False",22.7,"False"
3544935,"(2010 PW58)",0.1214940408,0.2716689341,37070.5146920932,33872478.4341922,"Earth","False",21.7,"True"
3350634,"(2006 TA8)",0.1756123185,0.3926810818,65546.028776075,6741847.62122316,"Earth","False",20.9,"True"
3466069,"(2009 QJ9)",0.3669061375,0.8204270649,48396.7590228014,9467578.25820524,"Earth","False",19.3,"True"
54062086,"(2020 TX4)",0.0080270317,0.0179489885,69309.8540732732,51269721.1402419,"Earth","False",27.6,"False"
2344076,"344076 (1998 HJ3)",0.4619074603,1.0328564805,66938.6521819876,27872937.4186009,"Earth","False",18.8,"True"
3455741,"(2009 FF44)",0.0530340723,0.1185877909,10957.7186821526,33676501.4546258,"Earth","False",23.5,"False"
3399581,"(2008 AZ30)",0.1108038821,0.2477650126,59160.4044310318,63323240.5946551,"Earth","False",21.9,"True"
3840687,"(2019 FQ)",0.0101054342,0.0225964377,33658.7213065677,31109095.000677,"Earth","False",27.1,"False"
54178640,"(2021 PH2)",0.1272198785,0.2844722965,113814.242020574,63744705.2468895,"Earth","False",21.6,"True"
3720439,"(2015 KN122)",0.2111324448,0.4721064988,79408.35631377,65532336.8874852,"Earth","False",20.5,"False"
3674789,"(2014 NE64)",0.4411182,0.9863702813,73703.636439646,68159302.397342,"Earth","False",18.9,"False"
3606220,"(2012 NN)",0.1756123185,0.3926810818,80688.1424789207,57936065.2952963,"Earth","False",20.9,"True"
3660381,"(2014 BL62)",0.0699125232,0.1563291544,34832.298025018,71621749.0927551,"Earth","False",22.9,"False"
3627115,"(2013 DL1)",0.160160338,0.358129403,129960.892751099,72869460.2689905,"Earth","False",21.1,"False"
3147323,"(2003 BB21)",0.1756123185,0.3926810818,43515.8154265043,17103149.1061246,"Earth","False",20.9,"True"
2141525,"141525 (2002 FV5)",0.6464798256,1.4455728362,90206.5626413345,21284762.6834369,"Earth","False",18.07,"True"
2525229,"525229 (2004 UU1)",0.1529519353,0.3420109247,53770.8845883438,53762062.4198615,"Earth","False",21.2,"True"
3672962,"(2014 KO84)",0.0530340723,0.1185877909,12679.8843548748,28589042.7352112,"Earth","False",23.5,"False"
3092474,"(2001 VC2)",0.1460679643,0.3266178974,24052.0770801441,23951971.4265437,"Earth","False",21.3,"True"
54161861,"(2021 MK1)",0.1447288051,0.3236234466,46962.941625959,66464869.6762442,"Earth","False",21.32,"True"
3647997,"(2013 RM43)",0.2658,0.5943468684,52488.808558862,33965807.0849629,"Earth","False",20,"False"
3358672,"(2006 VT13)",0.1838886721,0.411187571,48502.7967666474,15667177.1934977,"Earth","False",20.8,"True"
3873312,"(2019 SP10)",0.0840533402,0.1879489824,16169.6499708956,43724113.2154151,"Earth","False",22.5,"False"
3879295,"(2019 UK2)",0.0073207399,0.016369672,28578.3914539623,868515.102973763,"Earth","False",27.8,"False"
3351835,"(2006 UF17)",0.1272198785,0.2844722965,139267.773220479,60479826.9232642,"Earth","False",21.6,"True"
3773761,"(2017 GS4)",0.3051792326,0.6824015094,60105.9973029084,41569813.9790952,"Earth","False",19.7,"False"
3843533,"(2019 PE2)",0.2111324448,0.4721064988,57775.8768659705,68082385.4556985,"Earth","False",20.5,"False"
3624741,"(2013 BC18)",0.4451998164,0.9954970531,128299.337097751,57027713.9849572,"Earth","False",18.88,"True"
3698543,"(2014 HS198)",0.0211132445,0.0472106499,17031.9212691737,20358337.5867556,"Earth","False",25.5,"False"
3297183,"(2005 UF1)",0.2210828104,0.4943561926,27734.0065053943,39441451.1538083,"Earth","False",20.4,"False"
3445625,"(2009 CW1)",0.1214940408,0.2716689341,41635.0192640702,50566956.273528,"Earth","False",21.7,"False"
2137078,"137078 (1998 XZ4)",1.3885290704,3.1048453901,88630.6769730137,67665626.7335803,"Earth","False",16.41,"False"
3555154,"(2011 AZ22)",0.0050647146,0.0113250461,45705.152983091,507805.691215918,"Earth","False",28.6,"False"
54239888,"(2022 BV1)",0.0384197891,0.0859092601,21157.4421733433,52698480.6403603,"Earth","False",24.2,"False"
54087658,"(2020 VW1)",0.0058150704,0.0130028927,14482.500166571,56714281.2849455,"Earth","False",28.3,"False"
54095182,"(2020 WA5)",0.1170994827,0.2618424035,26633.1609791791,11620152.7058829,"Earth","False",21.78,"True"
3843641,"(2019 QK4)",0.1838886721,0.411187571,138058.98235923,50669834.728727,"Earth","False",20.8,"False"
3102786,"(2002 BM26)",0.2538370294,0.5675968529,38685.5330223888,8656757.60832801,"Earth","False",20.1,"True"
54178992,"(2021 PS2)",0.2658,0.5943468684,58920.7389396383,21065803.3271776,"Earth","False",20,"True"
54088805,"(2020 WG)",0.1198270801,0.2679414966,70417.1291487329,53908198.4006724,"Earth","False",21.73,"True"
2163691,"163691 (2003 BB43)",1.0105434154,2.2596437711,95311.5385295228,69132768.7985612,"Earth","False",17.1,"False"
3825122,"(2018 LL2)",0.2658,0.5943468684,59541.919873258,46531695.6238577,"Earth","False",20,"True"
3177223,"(2004 FJ11)",0.1654074158,0.3698622257,29536.1449249666,5062912.2969908,"Earth","False",21.03,"True"
3476775,"(2009 WB)",0.0384197891,0.0859092601,32892.0521938547,6297610.41826826,"Earth","False",24.2,"False"
3648630,"(2013 SA20)",0.1594244681,0.3564839479,62486.0218798034,18847843.0314348,"Earth","False",21.11,"False"
54134669,"(2021 GQ1)",0.0291443905,0.0651688382,27502.0920828165,11460399.6836737,"Earth","False",24.8,"False"
3434369,"(2008 UW91)",0.1209358264,0.2704207287,97489.5790682459,45806385.0117539,"Earth","False",21.71,"True"
3735681,"(2015 XW1)",0.0766575574,0.1714115092,83219.2312795229,15890360.8644905,"Earth","False",22.7,"False"
54248557,"(2022 DY2)",0.0050647146,0.0113250461,55666.2101278766,428683.662008871,"Earth","False",28.6,"False"
54016621,"(2020 HJ2)",0.0291443905,0.0651688382,34827.0069684951,7967552.35239005,"Earth","False",24.8,"False"
3625129,"(2013 BS45)",0.0175612318,0.0392681082,62193.3120383116,71185512.8775608,"Earth","False",25.9,"False"
2495316,"495316 (2014 GD45)",0.185590173,0.4149922428,63375.1408722589,74795295.418461,"Earth","False",20.78,"False"
3760884,"(2016 TH55)",0.1756123185,0.3926810818,106161.631380213,10160959.0001319,"Earth","False",20.9,"True"
3153509,"(2003 HM)",0.1160259082,0.2594418179,49643.970460448,6710855.49033441,"Earth","False",21.8,"True"
54243528,"(2022 BR5)",0.0339277435,0.0758647409,20858.9730137265,7486014.68580551,"Earth","False",24.47,"False"
54084708,"(2020 UW6)",0.1108038821,0.2477650126,91605.5568477655,15543715.8964807,"Earth","False",21.9,"True"
54218581,"(2021 UP20)",0.0380675544,0.0851216393,48624.0286429991,44854873.6388152,"Earth","False",24.22,"False"
3591721,"(2011 YH28)",0.2063264836,0.4613600429,83952.3591125017,30106860.839298,"Earth","False",20.55,"True"
2452389,"452389 (2002 NW16)",0.6376097899,1.4257388333,31980.7601698401,43271247.8954688,"Earth","False",18.1,"False"
2612760,"612760 (2004 EO20)",0.0848310762,0.189688053,13796.4452233646,35172310.525601,"Earth","False",22.48,"False"
3801936,"(2018 EH4)",0.1231841913,0.2754482254,66736.4114174627,22589376.8203582,"Earth","False",21.67,"True"
2382875,"382875 (2004 KE1)",0.1272198785,0.2844722965,17606.9879757073,53394812.7089055,"Earth","False",21.6,"False"
3520759,"(2010 JJ41)",0.1160259082,0.2594418179,71611.4326189514,7520338.07702321,"Earth","False",21.8,"True"
3607784,"(2012 QQ10)",0.1756123185,0.3926810818,37347.3367997738,19137615.7661611,"Earth","False",20.9,"True"
2523747,"523747 (2014 US192)",0.4619074603,1.0328564805,103932.736222822,42721329.0275475,"Earth","False",18.8,"False"
3719862,"(2015 KM57)",0.022108281,0.0494356193,50979.1821552932,2539066.81297346,"Earth","False",25.4,"False"
3693238,"(2014 TO35)",0.0334622374,0.0748238376,60531.1731723222,52789935.039257,"Earth","False",24.5,"False"
3766121,"(2016 YL3)",0.0231502122,0.0517654482,14388.2532213155,72629041.8013896,"Earth","False",25.3,"False"
3765657,"(2016 XV17)",0.0305179233,0.0682401509,39742.5786192353,7547253.83051212,"Earth","False",24.7,"False"
2453707,"453707 (2010 XY72)",0.4619074603,1.0328564805,78130.4680071241,61171657.4423032,"Earth","False",18.8,"True"
2254417,"254417 (2004 VV)",0.9216265485,2.0608196123,129376.910470841,66025662.5670299,"Earth","False",17.3,"False"
2468837,"468837 (2012 UP27)",0.1677084622,0.3750075218,15532.2128195843,64823088.479005,"Earth","False",21,"False"
54139094,"(2021 HC2)",0.0045767267,0.010233872,42508.270614973,32676898.6001018,"Earth","False",28.82,"False"
3892742,"(2019 VH4)",0.0201629919,0.0450858206,51365.669077985,25831928.9185082,"Earth","False",25.6,"False"
2161989,"161989 Cacus (1978 CA)",0.9089813582,2.0325441072,48700.8383334019,26963836.8323702,"Earth","False",17.33,"True"
3157020,"(2003 MU)",0.2210828104,0.4943561926,29916.6384145741,9760076.71100236,"Earth","False",20.4,"True"
3013024,"(1998 GL10)",0.4212646106,0.9419763057,27839.8299261288,23245185.9375561,"Earth","False",19,"False"
3255980,"(2004 TP1)",0.1925550782,0.4305662442,23684.1104938201,58846688.9972806,"Earth","False",20.7,"True"
2141593,"141593 (2002 HK12)",0.6061149227,1.3553141694,32951.5164894218,7284839.15033711,"Earth","False",18.21,"True"
3797749,"(2018 BO1)",0.2016299194,0.4508582062,38504.8599607328,25339934.5552879,"Earth","False",20.6,"True"
3726444,"(2015 QJ)",0.046190746,0.1032856481,29021.4018380146,74345614.6033331,"Earth","False",23.8,"False"
54178156,"(2021 PA2)",0.3824326621,0.8551454293,58428.87043945,31279218.2070738,"Earth","False",19.21,"False"
54170849,"(2021 NL8)",0.0139493823,0.0311917671,36437.4475416666,2956543.9040634,"Earth","False",26.4,"False"
54000956,"(2020 DC3)",0.1108038821,0.2477650126,92544.1528541983,18719640.0653705,"Earth","False",21.9,"True"
3007574,"(1997 WQ23)",0.1838886721,0.411187571,80885.0423433103,57615837.80019,"Earth","False",20.8,"True"
2455299,"455299 (2002 EL6)",0.6676594135,1.4929318344,45948.0708817826,15589395.3218493,"Earth","False",18,"True"
2434188,"434188 (2003 AD23)",0.3931470096,0.8791034386,60780.4302937572,68708504.4221898,"Earth","False",19.15,"True"
2474706,"474706 (2005 GC141)",0.3346223745,0.7482383761,58569.6587897354,49116981.8207517,"Earth","False",19.5,"False"
54136191,"(2021 GC6)",0.0504144434,0.1127301225,17323.064646983,21049033.1815538,"Earth","False",23.61,"False"
54248249,"(2022 DZ)",0.0253837029,0.0567596853,55544.9262861618,23283547.2296015,"Earth","False",25.1,"False"
54110458,"(2021 CJ2)",0.1260535197,0.2818642388,132674.611041274,58630832.1063679,"Earth","False",21.62,"True"
3986774,"(2020 BX1)",0.0242412481,0.0542050786,47335.5104102986,7123544.05832416,"Earth","False",25.2,"False"
3648862,"(2013 TQ5)",0.2914439045,0.6516883822,41768.0558893624,54164528.8457158,"Earth","False",19.8,"False"
3600243,"(2012 EB)",0.046190746,0.1032856481,45184.3113127111,48446076.0644223,"Earth","False",23.8,"False"
3590911,"(2011 XC2)",0.0608912622,0.1361570015,75339.5171209391,347386.165616497,"Earth","False",23.2,"False"
3408590,"(2008 GY3)",0.1925550782,0.4305662442,37419.6367883462,50368066.399036,"Earth","False",20.7,"False"
3330688,"(2006 HV50)",0.0506471459,0.1132504611,55997.7981198502,54794770.8491826,"Earth","False",23.6,"False"
54048846,"(2020 OD)",0.046190746,0.1032856481,26268.0195159805,38480751.9284878,"Earth","False",23.8,"False"
3736679,"(2015 XE352)",0.1724070324,0.3855138443,33986.9380861961,29377915.6571839,"Earth","False",20.94,"True"
2437844,"437844 (1999 MN)",0.1565146436,0.3499773825,56084.9831901911,2893145.38890227,"Earth","False",21.15,"True"
3612842,"(2012 UZ33)",0.3737274319,0.8356799428,80909.4022618428,57722495.4865397,"Earth","False",19.26,"True"
54051416,"(2020 QG6)",0.0840533402,0.1879489824,19995.5762012686,38629206.4967663,"Earth","False",22.5,"False"
2163373,"163373 (2002 PZ39)",0.4154846434,0.9290519063,52736.3573921107,8647469.06161992,"Earth","False",19.03,"True"
